Operator Name,Operator ID,Operator Type,State,Total Main Miles,Main Mileage Average Age,Main Miles over 50 Years Old,Main Miles Built in Unknown Decade,Pre-1940,1940-49,1950-59,1960-69,1970-79,1980-89,1990-99,2000-09,2010-19,2020-29
"POTOSI, CITY OF",15812,Municipal Owned,MO,43.481,49.0,33,0.0,0.0,0.0,0.0,32.812,2.0,5.0,1.0,2.0,0.669,0.0
POSEYVILLE MUNICIPLE GAS CO,15798,Municipal Owned,IN,11.413,45.0,8,0.0,0.0,0.0,0.0,8.905,0.0,0.0,0.0,1.0,1.508,0.0
PORTLAND NATURAL GAS SYSTEM,15784,Municipal Owned,TN,297.0,24.0,0,28.0,0.0,0.0,0.0,0.0,6.0,77.0,107.0,39.0,40.0,0.0
PORT BARRE MUNICIPAL SYSTEM,15770,Municipal Owned,LA,27.0,62.0,38,0.0,0.0,19.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0
PORT ALLEN MUNICIPAL SYSTEM,15763,Municipal Owned,LA,56.5,15.0,0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.5,0.0
"PONTOTOC, CITY OF",15755,Municipal Owned,MS,730.22,16.0,0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,184.11,75.18,152.93,8.0
PONCA GAS DEPT,15742,Municipal Owned,NE,6.12,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.12,0.0,0.0,0.0
"PLEASANT HILL GAS SYSTEM, VILLAGE OF",15700,Municipal Owned,IL,11.208,57.0,8,0.0,0.0,0.0,8.0,0.0,1.792,0.0,1.0,0.0,0.416,0.0
PLATTSBURG GAS DEPT,15686,Municipal Owned,MO,58.0,52.0,35,0.0,0.0,9.0,14.0,0.0,25.0,0.0,10.0,0.0,0.0,0.0
"PLAQUEMINE, CITY OF",15679,Municipal Owned,LA,59.0,0.0,0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PLAINS, CITY OF",15652,Municipal Owned,TX,29.72,32.0,0,9.0,0.0,0.0,0.0,0.0,0.0,17.89,0.57,0.64,1.3,0.32
PITTSFIELD MUNICIPAL GAS UTILITY,15630,Municipal Owned,IL,55.097,57.0,43,0.0,0.0,0.0,43.631,0.0,0.0,4.0,3.0,3.0,1.287,0.179
"PITTSBORO GAS CO, TOWN OF",15616,Municipal Owned,IN,25.1,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,9.42,8.05,1.03
"PINELAND GAS DEPT, CITY OF",15581,Municipal Owned,TX,9.0,49.0,6,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0
"PINCKNEYVILLE MUNICIPAL GAS DEPT, CITY OF",15567,Municipal Owned,IL,36.237,48.0,24,0.0,0.0,0.0,0.0,24.0,4.0,2.0,6.0,0.0,0.237,0.0
"PIKEVILLE GAS SYSTEM, TOWN OF",15560,Municipal Owned,TN,67.35,34.0,26,0.0,0.0,0.0,0.0,26.0,4.0,2.0,7.0,27.0,1.35,0.0
PIKE NATURAL GAS CO,15546,Privately Owned,OH,301.73,41.0,142,0.0,0.0,0.0,129.3,11.0,11.8,8.0,54.0,65.9,19.3,2.4
PIKE COUNTY LIGHT & POWER CO,15540,Investor Owned,PA,19.85,52.0,7,0.1,4.5,0.1,5.28,2.17,0.1,1.8,0.2,3.2,1.74,0.59
PIERRE PART NATURAL GAS INC,15532,Investor Owned,LA,39.24,40.0,8,21.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0,1.0,2.24,0.0
"PIEDMONT WATER WORKS GAS & SEWER BOARD, CITY OF",15525,Municipal Owned,AL,72.0,35.0,23,4.0,0.0,0.0,4.5,19.0,0.0,21.0,3.0,10.0,10.5,0.0
PIEDMONT NATURAL GAS CO INC,15518,Investor Owned,TN,3548.265,15.0,26,2430.123,0.0,0.0,12.05,12.445,13.114,42.661,44.115,626.47,336.073,31.21
PIEDMONT NATURAL GAS CO INC,15518,Investor Owned,SC,3880.71,27.0,425,1669.711,0.0,0.0,51.401,363.648,66.36,187.123,628.911,592.511,281.418,39.622
PIEDMONT NATURAL GAS CO INC,15518,Investor Owned,NC,17021.288,19.0,782,7446.078,0.0,0.0,54.126,684.09,296.637,636.228,1167.909,4154.475,2343.84,237.896
PIEDMONT GAS CO,15515,Privately Owned,OH,114.59,19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,52.0,28.94,25.47,1.18
PICKENS COUNTY NATURAL GAS DISTRICT,15504,Municipal Owned,AL,73.0,48.0,44,0.0,0.0,0.0,41.0,3.0,4.0,6.0,5.0,3.0,10.0,1.0
"PICAYUNE UTILITIES DEPT, CITY OF",15497,Municipal Owned,MS,113.0,10.0,0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,0.0
PEOPLES GAS COMPANY LLC,15476,Investor Owned,PA,2690.527,43.0,743,1.007,353.4,52.817,128.415,452.357,377.581,320.66,361.328,347.25,275.211,20.5
PHILADELPHIA GAS WORKS,15469,Municipal Owned,PA,3045.42,59.0,1214,0.0,978.28,178.87,487.22,344.07,172.27,207.72,127.73,173.09,334.85,41.32
PECO ENERGY CO,15462,Investor Owned,PA,6937.4,39.0,2024,0.0,421.0,119.0,503.7,1174.3,721.6,1044.2,1403.0,883.6,615.4,51.8
"PERRYVILLE MUNICIPAL SYSTEM, CITY OF",15413,Municipal Owned,MO,90.25,4.0,0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.25
"PERRYTON, CITY OF",15406,Municipal Owned,TX,46.897,30.0,0,2.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,3.848,2.047,0.002
"PERRY GAS SYSTEM, CITY OF",15398,Municipal Owned,GA,70.41,42.0,29,0.0,0.0,0.0,21.16,7.0,9.0,10.0,9.22,9.94,1.2,2.89
PERRY MUNICIPAL GAS SYSTEM,15392,Municipal Owned,MO,7.767,54.0,6,0.0,0.0,0.0,0.0,6.746,1.021,0.0,0.0,0.0,0.0,0.0
"PERRY, CITY OF",15385,Municipal Owned,FL,94.0,47.0,47,0.0,0.0,0.0,42.0,4.0,7.0,12.0,27.0,2.0,0.0,0.0
PERHAM MUNICIPAL GAS SYSTEM,15371,Municipal Owned,MN,196.32,19.0,0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,114.0,25.0,40.9,1.93
BLACK HILLS ENERGY,15359,Investor Owned,WY,3531.99,27.0,189,0.0,49.122,11.492,66.645,79.871,131.847,1495.077,302.633,563.297,781.76,50.246
BLACK HILLS ENERGY,15359,Investor Owned,NE,8443.46,37.0,2491,0.0,71.0,33.78,808.45,1438.46,1182.54,2293.59,878.71,703.02,948.47,85.44
BLACK HILLS ENERGY,15359,Investor Owned,KS,2980.0,34.0,876,276.0,17.0,5.0,217.0,598.0,344.0,222.0,331.0,499.0,421.0,50.0
BLACK HILLS ENERGY,15359,Investor Owned,IA,2862.535,27.0,318,0.0,0.829,0.606,11.22,262.54,291.52,566.54,789.12,425.3,486.63,28.23
BLACK HILLS ENERGY,15359,Investor Owned,CO,6990.373,21.0,119,2499.157,0.0,0.01,0.61,115.31,26.62,1024.369,1196.939,1044.351,922.6,160.407
BLACK HILLS ENERGY,15359,Investor Owned,AR,4972.12,29.0,878,566.04,2.26,47.21,278.18,432.14,488.44,424.52,957.87,897.7,807.94,69.82
PEOPLES NATURAL GAS COMPANY LLC,15350,Investor Owned,WV,412.147,35.0,75,9.253,11.082,9.585,11.779,31.952,87.074,75.542,74.872,77.097,22.006,1.904
PEOPLES NATURAL GAS COMPANY LLC,15350,Investor Owned,PA,10379.675,41.0,3506,719.569,535.497,354.263,1005.28,1598.094,1300.281,1149.046,1377.765,1316.452,879.235,144.192
PEOPLES NATURAL GAS COMPANY LLC,15350,Investor Owned,KY,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEOPLES GAS SYSTEM INC,15348,Investor Owned,FL,14312.97,19.0,777,3249.18,34.23,59.86,151.02,424.07,548.21,916.45,2111.71,2823.26,3467.96,527.01
PEOPLES GAS LIGHT & COKE CO,15329,Investor Owned,IL,4620.315,38.0,786,0.0,756.457,138.004,252.91,214.097,288.312,569.789,573.338,605.711,1126.681,95.009
"PENDER MUNICIPAL GAS DEPT, VILLAGE OF",15217,Municipal Owned,NE,13.0,40.0,4,0.0,0.0,0.0,0.0,3.5,4.0,2.75,0.75,1.0,1.0,0.0
"PELHAM NATURAL GAS SYSTEM, CITY OF",15203,Municipal Owned,GA,27.7,55.0,20,0.0,0.0,0.0,20.7,0.0,0.0,3.0,2.0,0.0,2.0,0.0
"PEARSALL GAS DEPT, CITY OF",15189,Municipal Owned,TX,45.6,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.6
"PAWNEE GAS SYSTEM, VILLAGE OF",15168,Municipal Owned,IL,22.045,49.0,11,0.0,0.0,0.0,11.876,0.0,0.0,5.0,4.0,1.0,0.044,0.125
"PATTERSON GAS DEPT, CITY OF",15161,Municipal Owned,LA,34.0,67.0,45,0.0,0.0,12.0,17.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
PARTRIDGE GAS DISTRIBUTION SYSTEM,15147,Municipal Owned,KS,6.0,51.0,5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
PARSONS NATURAL GAS SYSTEM,15140,Municipal Owned,TN,282.5,15.0,0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,37.64,17.86,0.0
PAPCO INC,15132,Privately Owned,PA,6.25,36.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0
PARIS - HENRY COUNTY PUBLIC UTIL DIST,15126,Municipal Owned,TN,631.0,28.0,139,0.0,0.0,0.0,125.0,13.0,11.0,22.0,209.0,102.0,126.0,23.0
PARIS - HENRY COUNTY PUBLIC UTIL DIST,15126,Municipal Owned,KY,7.0,33.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0
"PARIS GAS SYSTEM, CITY OF",15119,Municipal Owned,MO,44.5,52.0,40,0.0,0.0,0.0,0.0,40.0,0.0,1.0,2.0,1.5,0.0,0.0
"PALO ALTO, CITY OF",15084,Municipal Owned,CA,210.573,38.0,57,1.995,16.952,10.301,30.365,2.719,25.249,12.752,33.912,48.316,27.847,0.166
PALMETTO GAS SYSTEM,15077,Municipal Owned,LA,49.0,54.0,42,0.0,0.0,0.0,0.0,41.0,8.0,0.0,0.0,0.0,0.0,0.0
"PALMER MUNICIPAL SYSTEM, CITY OF",15070,Municipal Owned,KS,9.25,55.0,9,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.3,0.0,0.0
PALATKA GAS AUTH,15042,Municipal Owned,FL,139.0,38.0,70,0.0,0.0,0.0,0.0,69.0,13.0,9.0,7.0,8.0,32.0,1.0
PAINTSVILLE CITY GAS SYSTEM,15035,Municipal Owned,KY,66.0,44.0,9,0.0,0.0,0.0,0.0,0.0,62.0,2.0,1.0,1.0,0.0,0.0
PACIFIC GAS & ELECTRIC CO,15007,Investor Owned,CA,43509.13,43.0,19704,256.92,1394.57,3025.27,6140.27,6579.46,6226.71,5942.93,5584.37,5286.42,2818.47,253.74
OWATONNA PUBLIC UTILITIES,14410,Municipal Owned,MN,207.221,29.0,22,2.113,0.0,0.0,1.888,16.522,26.656,28.138,76.876,36.203,14.073,5.078
OSGOOD GAS UTILITY,14400,Municipal Owned,IN,53.35,45.0,35,1.5,0.0,0.0,0.0,35.0,2.0,0.0,8.0,3.75,3.12,0.0
"OSAGE MUNICIPAL GAS UTILITY, TOWN OF",14380,Municipal Owned,IA,43.38,14.0,0,25.45,0.0,0.0,0.0,0.0,0.38,2.13,2.46,2.76,10.18,0.03
OSAGE CITY MUNICIPAL GAS SYSTEM,14370,Municipal Owned,KS,35.0,42.0,11,0.0,0.0,0.0,10.0,1.0,1.0,15.0,6.0,2.0,0.0,0.0
"ORONOGO MUNICIPAL GAS SYSTEM , CITY OF",14360,Municipal Owned,MO,8.1,28.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,1.0,1.0,1.0,0.0
ORLANDO PUBLIC WORKS AUTH,14355,Municipal Owned,OK,4.0,56.0,4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
ORANGEBURG PUBLIC UTILITIES,14340,Municipal Owned,SC,394.0,37.0,179,0.0,0.0,0.0,97.0,81.0,9.0,16.0,63.0,43.0,83.0,2.0
ORANGE & ROCKLAND UTILITY INC,14330,Investor Owned,NY,1876.3,32.0,499,6.4,3.7,1.2,76.9,390.0,204.4,246.6,326.7,296.4,300.9,23.2
ONEONTA GAS DEPT,14320,Municipal Owned,AL,221.11,30.0,52,0.0,0.0,0.0,25.0,27.0,6.0,27.0,60.0,25.0,50.81,0.3
OLIVE HILL NATURAL GAS SYSTEM,14280,Municipal Owned,KY,23.3,0.0,0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"OLIVE BRANCH MUNICIPAL GAS, CITY OF",14270,Municipal Owned,MS,499.0,31.0,86,0.0,0.0,0.0,37.0,40.0,60.0,100.0,101.0,87.0,68.0,5.0
"OKLAHOMA NATURAL GAS COMPANY, A DIVISION OF ONE GAS, INC.",14210,Investor Owned,OK,18367.12,37.0,5227,0.0,453.69,271.15,1773.95,2492.91,2788.89,2640.76,3414.21,2484.4,2000.16,47.0
OKALOOSA COUNTY GAS DISTRICT,14200,Municipal Owned,FL,1457.0,30.0,253,0.0,0.0,0.0,147.0,95.0,77.0,327.0,332.0,266.0,176.0,37.0
OHIO VALLEY GAS INC,14190,Investor Owned,IN,0.0,0.0,0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OHIO VALLEY GAS CORP,14180,Investor Owned,OH,19.545,40.0,8,0.955,0.0,1.641,1.839,3.138,3.843,1.145,0.9,5.337,0.748,0.0
OHIO VALLEY GAS CORP,14180,Investor Owned,IN,944.173,36.0,240,36.171,6.471,4.212,78.485,132.115,143.392,136.687,220.219,93.221,77.035,16.298
OHIO GAS CO,14130,Privately Owned,OH,1243.9,42.0,588,36.5,0.0,0.0,191.2,375.8,144.3,128.7,151.4,114.0,95.6,6.4
OHIO CUMBERLAND GAS CO,14121,Privately Owned,OH,74.0,25.0,0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,22.0,12.0,12.0,0.0
"OCILLA GAS DEPT, CITY OF",14070,Municipal Owned,GA,30.769,47.0,24,0.0,0.0,0.0,0.0,23.972,1.0,0.0,2.0,0.142,3.655,0.0
"OBION GAS SYSTEM, TOWN OF",14040,Municipal Owned,TN,10.5,0.0,0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OAK RIDGE UTIL DIST,14010,Municipal Owned,TN,480.0,31.0,116,1.0,0.0,0.0,74.0,39.0,20.0,57.0,88.0,154.0,44.0,3.0
"NORWICH DEPT OF PUBLIC UTILITIES, CITY OF",13860,Municipal Owned,CT,156.2,29.0,23,0.0,9.8,1.8,2.6,15.4,10.4,25.1,21.2,20.5,49.0,0.4
NORTHWEST NATURAL GAS CO,13840,Privately Owned,WA,1967.9,24.0,160,0.0,0.0,0.0,23.1,122.1,102.5,190.0,715.1,513.0,276.9,25.2
NORTHWEST NATURAL GAS CO,13840,Privately Owned,OR,12171.5,35.0,3305,0.0,0.0,0.0,254.7,2759.0,1945.7,1621.5,2856.8,1924.3,731.8,78.3
NORTHWEST ALABAMA GAS DISTRICT,13820,Municipal Owned,AL,1578.56,32.0,299,0.0,0.0,0.0,163.76,115.08,135.62,226.08,632.98,129.48,144.14,31.42
"NORTHERN UTILITIES, INC. (NH)",13800,Investor Owned,NH,566.69,21.0,8,12.48,0.04,0.06,0.0,4.9,23.88,82.08,197.7,98.02,134.84,12.69
NORTHERN UTILITIES INC (ME),13795,Investor Owned,ME,602.66,23.0,45,81.97,22.98,1.68,2.92,36.83,15.4,27.18,102.82,136.01,160.8,14.07
NORTHERN STATES POWER CO OF WISCONSIN,13783,Investor Owned,WI,2350.0,25.0,224,308.1,0.4,0.0,5.1,212.8,46.5,262.1,694.8,453.0,359.0,8.3
NORTHERN STATES POWER CO OF WISCONSIN,13783,Investor Owned,MI,141.9,29.0,23,51.0,0.0,0.0,0.0,22.6,6.0,4.1,30.7,4.6,23.0,0.0
FERRELLGAS,13772,Privately Owned,WI,14.62,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,0.4,0.0
FERRELLGAS,13772,Cooperative,TX,15.38,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.93,2.88,1.57
FERRELLGAS,13772,Investor Owned,FL,7.1,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0
FERRELLGAS,13772,Privately Owned,CA,31.25,58.0,26,0.0,0.0,0.0,26.0,0.0,0.0,1.35,0.4,3.5,0.0,0.0
NORTHERN INDIANA PUBLIC SERVICE CO,13730,Investor Owned,IN,17697.2,39.0,6040,1151.9,212.7,189.1,998.3,4278.2,2574.1,2652.7,2119.5,1824.1,1591.1,105.7
NORTHERN INDUSTRIAL ENERGY DEVELOPMENT INC,13725,Privately Owned,OH,10.0,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0
NORTHERN ILLINOIS GAS CO,13710,Investor Owned,IL,33393.45,38.0,12587,0.0,172.32,304.47,3890.62,7364.26,4822.61,4208.09,4307.5,5604.08,2248.54,470.96
NORTH SHORE GAS CO,13660,Investor Owned,IL,2308.256,39.0,809,0.0,30.989,20.476,204.523,509.503,366.625,314.882,446.571,219.395,192.568,2.716
NORTHEAST OHIO NATURAL GAS CORP,13635,Privately Owned,OH,1594.4,23.0,284,12.66,0.0,118.89,16.1,29.6,10.0,70.83,507.05,466.95,346.38,15.93
NORTHEAST OKLAHOMA PUBLIC FACILITIES AUTH,13630,Municipal Owned,OK,696.54,32.0,147,0.0,0.0,0.0,0.0,132.0,100.0,105.0,149.0,166.22,45.31,0.12
NORTH EAST HEAT & LIGHT CO,13620,Privately Owned,PA,56.21,35.0,9,0.0,3.84,0.53,3.79,2.83,9.8,7.0,12.63,7.97,7.39,0.4
NORTH CROSSETT GAS & WATER,13610,Municipal Owned,AR,29.0,48.0,15,0.0,0.0,0.0,0.0,15.0,5.0,9.0,0.0,0.0,0.0,0.0
NORTH ALABAMA GAS DISTRICT,13535,Municipal Owned,AL,877.02,25.0,92,0.0,0.0,0.0,39.26,49.9,20.0,138.94,288.1,153.85,169.82,17.15
"NORRIS CITY GAS SYSTEM, VILLAGE OF",13530,Municipal Owned,IL,17.5,32.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.5,0.0,0.0,0.0
NIAGARA MOHAWK POWER CORP,13480,Investor Owned,RI,3204.435,40.0,685,333.212,419.89,57.003,141.835,398.257,208.424,362.214,377.127,290.676,598.71,17.088
NIAGARA MOHAWK POWER CORP,13480,Investor Owned,NY,8880.538,40.0,3366,0.0,266.397,39.369,1564.197,1619.485,693.307,1213.003,1707.963,873.664,829.761,73.392
NEZPIQUE GAS SYSTEM INC,13470,Cooperative,LA,19.19,50.0,8,0.0,0.0,0.0,7.0,0.0,10.56,0.0,0.0,1.63,0.0,0.0
"NEWTON GAS SYSTEM, CITY OF",13460,Municipal Owned,TX,25.802,22.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.119,7.942,0.741,0.0
"NEWELLTON, TOWN OF - ST JOSEPH JOINT LINE",13440,Municipal Owned,LA,38.0,0.0,0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWBERN GAS DEPT,13430,Municipal Owned,TN,91.0,32.0,0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,15.0,3.5,3.5,0.0
NEW YORK STATE ELECTRIC & GAS CORP,13420,Investor Owned,NY,4841.04,37.0,1695,327.52,22.51,54.52,659.35,886.34,272.47,479.42,1136.58,539.55,441.0,21.79
NEW YORK MILLS MUNICIPAL GAS SYSTEM,13410,Municipal Owned,MN,17.086,41.0,9,0.0,0.0,0.0,0.0,8.962,2.0,1.0,1.0,2.8,1.324,0.0
NEW ULM PUBLIC UTILITIES COMMISSION,13400,Municipal Owned,MN,103.0,52.0,52,29.0,3.0,4.0,20.0,23.0,9.0,4.0,2.0,4.0,4.0,1.0
NEW SUMMERFIELD GAS CO,13390,Municipal Owned,TX,104.58,50.0,85,0.0,0.0,0.0,0.0,85.0,0.0,11.0,2.0,0.0,6.58,0.0
"NEW ROADS GAS SYSTEM, TOWN OF",13370,Municipal Owned,LA,54.6,60.0,78,0.0,0.0,39.0,0.0,0.0,0.0,5.0,5.0,2.0,3.0,0.6
"ENTERGY NEW ORLEANS, LLC",13360,Investor Owned,LA,1782.0,32.0,607,36.0,66.0,82.0,248.0,180.0,101.0,40.0,84.0,362.0,542.0,41.0
NATIONAL GAS & OIL CORP,13302,Cooperative,OH,997.0,26.0,94,0.0,16.0,7.0,8.0,54.0,124.0,123.0,219.0,224.0,203.0,19.0
NEW JERSEY NATURAL GAS CO,13299,Investor Owned,NJ,7417.0,30.0,1796,0.0,0.0,0.0,247.0,1497.0,347.0,1363.0,1448.0,1120.0,1259.0,136.0
NEW HAVEN CITY NATURAL GAS SYSTEM,13290,Municipal Owned,MO,36.0,39.0,15,0.0,0.0,0.0,0.0,14.0,8.0,0.0,8.0,4.0,2.0,0.0
"NEW HARMONY GAS DEPT, TOWN OF",13280,Municipal Owned,IN,14.5,54.0,14,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.5,0.0,0.0
"NEW HARMONY GAS DEPT, TOWN OF",13280,Municipal Owned,IL,1.5,56.0,1,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
NEW FLORENCE NATURAL GAS SYSTEM,13260,Municipal Owned,MO,10.0,39.0,5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,1.0,0.0
"NEW BOSTON GAS DEPT, CITY OF",13250,Municipal Owned,IL,7.0,53.0,6,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
NEW ALBANY GAS SYSTEM,13226,Municipal Owned,MS,367.64,35.0,110,0.0,0.0,0.0,39.5,65.0,42.4,45.4,76.35,54.1,41.75,3.14
"NEODESHA GAS DEPT, CITY OF",13210,Municipal Owned,KS,25.75,27.0,2,0.0,1.0,0.0,2.0,0.0,1.0,4.0,8.0,5.0,0.25,4.5
NEBRASKA CITY UTILITIES,13180,Municipal Owned,NE,146.72,39.0,31,0.0,13.7,0.0,20.43,8.0,23.5,22.0,22.25,7.8,28.1,0.94
"NAVASOTA, CITY OF",13170,Municipal Owned,TX,60.587,42.0,10,0.0,0.0,0.0,4.09,0.0,46.0,2.0,2.0,3.5,2.997,0.0
NATIONAL FUEL GAS SUPPLY CORP,13063,Investor Owned,PA,68.258,60.0,25,0.0,19.777,3.076,9.564,9.055,5.57,12.796,3.044,3.707,1.669,0.0
NATIONAL FUEL GAS SUPPLY CORP,13063,Investor Owned,NY,16.652,60.0,0,0.0,8.892,0.0,0.0,0.18,0.4,0.0,1.69,5.49,0.0,0.0
NATIONAL FUEL GAS DISTRIBUTION CORP - NEW YORK,13062,Investor Owned,NY,9758.224,39.0,2683,0.413,738.532,151.895,549.272,1668.82,1078.147,1496.602,1554.898,1113.949,1290.022,115.674
NATIONAL FUEL GAS DISTRIBUTION CORP,13061,Investor Owned,PA,4850.282,40.0,1258,97.612,350.033,87.551,371.801,607.571,696.63,821.637,805.976,495.503,472.38,43.586
"NASHVILLE, CITY OF",13050,Municipal Owned,GA,56.57,26.0,11,0.0,0.0,0.0,0.0,10.0,10.0,6.0,1.0,4.178,25.392,0.0
"NASHVILLE, CITY OF",13030,Municipal Owned,IL,31.484,50.0,18,0.0,0.0,0.0,15.892,2.0,3.0,6.0,2.0,1.0,1.567,0.025
MURRAY NATURAL GAS SYSTEM,12918,Municipal Owned,KY,304.0,29.0,72,0.0,0.0,0.0,53.0,17.0,17.0,36.0,42.0,42.0,89.0,8.0
TWO HARBORS CITY MUNICIPAL GAS DEPT,12903,Municipal Owned,MN,33.0,32.0,2,0.0,0.0,0.0,0.0,2.0,0.0,19.0,10.0,1.0,1.0,0.0
MULGA NATURAL GAS SYSTEM,12900,Municipal Owned,AL,42.0,0.0,0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MULBERRY, CITY OF",12897,Municipal Owned,KS,17.075,45.0,2,0.0,0.0,0.0,0.0,0.0,16.984,0.0,0.0,0.008,0.083,0.0
"MOUNTAINAIR, TOWN OF",12894,Municipal Owned,NM,27.0,66.0,27,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOUNTAINEER GAS CO,12878,Privately Owned,WV,5951.0,43.0,1977,824.0,399.0,235.0,746.0,696.0,435.0,690.0,851.0,541.0,452.0,82.0
DOMINION ENERGY UTAH/WYOMING/IDAHO,12876,Investor Owned,WY,652.625,29.0,54,0.0,0.12,0.265,2.604,25.439,171.879,147.935,92.778,88.386,121.16,2.059
DOMINION ENERGY UTAH/WYOMING/IDAHO,12876,Investor Owned,UT,18968.261,28.0,3242,0.0,62.641,300.713,1038.014,1290.423,2084.767,2155.805,3943.25,4750.114,2982.705,359.827
DOMINION ENERGY UTAH/WYOMING/IDAHO,12876,Investor Owned,ID,53.676,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,35.308,14.956,2.413,0.95
DOMINION ENERGY UTAH/WYOMING/IDAHO,12876,Investor Owned,CO,1.233,11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.694,0.539,0.0
MT CARMEL PUBLIC UTILITY CO,12858,Investor Owned,IL,111.29,44.0,54,0.0,0.0,0.0,1.241,48.439,31.967,11.994,5.994,4.07,7.333,0.252
"MOUNDRIDGE GAS DEPT, CITY OF",12846,Municipal Owned,KS,18.562,31.0,2,0.0,0.0,0.0,0.0,2.166,3.026,2.642,7.617,1.626,1.485,0.0
"MOULTRIE GAS DEPT, CITY OF",12828,Municipal Owned,GA,117.062,6.0,0,115.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0
MOULTON GAS SYSTEM,12824,Municipal Owned,AL,103.2,34.0,34,0.0,0.0,0.0,0.0,34.0,2.0,2.0,51.0,6.0,8.2,0.0
MOULTON MUNICIPAL GAS SYSTEM,12823,Municipal Owned,IA,5.0,46.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
"MOSS POINT MUNICIPAL GAS SYSTEM, CITY OF",12816,Municipal Owned,MS,111.0,19.0,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,60.0,2.0,0.0
"MORTON GAS SYSTEM, CITY OF",12798,Municipal Owned,TX,39.0,48.0,21,0.0,0.0,0.0,0.0,20.0,10.0,9.0,0.0,0.0,0.0,0.0
MORNING SUN MUNICIPAL GAS SYSTEM,12794,Municipal Owned,IA,9.0,39.0,5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,1.0,0.0
"MORGANZA, VILLAGE OF",12786,Municipal Owned,LA,23.0,59.0,18,0.0,0.0,0.0,14.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0
MORGANTOWN NATURAL GAS SYSTEM,12780,Municipal Owned,KY,73.83,34.0,21,0.0,0.0,0.0,0.0,20.0,9.0,10.0,23.0,1.0,8.77,2.14
